label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,sepal length,sepal width,petal length,petal width
0,6.227865613501906,2.8520940205340213,5.676041276653198,6.360124932914497,6.244400730094852,3.7388994575761463,2.298929073953195,4.1679771561386785,4.459755739887381,5.570235192558989,6.774124540213961,2.495228821856541,6.622561399808553,6.41685054862706,5.4148483483509136,4.903510207261145,5.042450309121646,1.4861585014007475,3.0648267617727307,1.609816637543161,6.839820067570281,2.9498382493498427,0.43149858030271726,3.233755312034777,5.088456079826081,2.3159244128493954,3.91135541864442,5.71217237096093,0.5057026436922871,4.053054599386542,2.76142855621726,1.7644021062123667,1.2830088850243784,6.296992690596273,5.554534420530598,6.43281619726825,0.7245207221649818,6.3095866048686595,2.578071523069405,5.612342833840463,6.6265692436249966,3.1365089116350746,0.39670695804525946,0.24166886261297293,0.5083677676962411,3.6252811514838217,5.175811650976032,3.6542058884853907,1.2458501208314667,1.781495148133233,5.752344112140933,4.952344164736987,3.924702380325481,3.1926632334712295,0.7960845592731556,2.9378974305622534,0.8916896824284719,2.014012813192951,6.241018015224495,0.7593607162561213,4.168410625847198,2.9601711122918353,4.24699843886721,3.444653975703414,3.3440924283818436,1.08618969821562,4.716759202404976,4.297808289674476,1.1654496303060287,1.4353440820251788,2.413056984065127,3.2702106933865567,5.106657614739623,6.701822529168661,3.7768659624681518,5.575803767578637,6.346573887785382,1.3215391463978945,1.1891281894334618,1.3605755237267951,0.23053968488143248,2.4706118109548596,4.681072949092872,5.637963135066071,2.0886368200191394,5.564677182396921,3.987926375552382,3.9340554719084793,6.372961315771181,3.5927391191495617,0.72583682780644,3.0079014986268717,4.428603696863984,1.5724124839392264,4.727274121152198,6.701368684269942,5.649412370346424,5.1,3.5,1.4,0.2
0,1.6320586509291237,1.0606985199507573,2.4153530783607735,5.699524917245687,0.790953596427129,1.060276231013471,0.6108983414021396,1.7077158698451584,5.821754221448263,0.9660057320872284,6.610485047189628,4.88896830534312,2.5505033526254612,4.569943558756067,2.7379773541329655,5.109901651758503,2.3255669883456966,3.400421816767905,4.893039479077197,3.548083123883208,6.385949684306215,1.889988753977682,0.34079065905803074,4.324945730792452,5.656568814304087,0.36218957264964036,4.6586414702651595,4.063731187561081,2.2245515556558377,2.8290193288097196,5.576505389792538,6.84797326993149,5.286900256408976,1.653811191330395,6.529490068889741,2.129909624165827,0.40396174086068726,6.7857209667103255,4.305525127770816,4.995169549952022,6.4130490350593545,1.8531562781804563,0.2854247607805869,2.3650500910162444,2.4021097193847045,3.009333165725586,1.642462702294549,6.765408585336681,5.721299280843577,5.6192461064155586,0.11776535204002761,5.50860601940275,6.1671653458399485,0.7481555515125947,6.934165554758683,1.6563379508510374,1.6538938652416904,1.685044411989295,2.168407803341945,5.136923294806258,0.24381712363204922,4.866699986438929,2.2414246865705048,3.8412629635782354,4.092061995204018,1.174355882461209,0.4539084848679147,4.022463349442444,3.913034091176768,2.63541652864094,5.301462337218305,0.8703233918168414,3.101608258200467,5.4453442727218055,0.3806924057095321,4.679106704025324,3.5361575824372773,0.2808323337659957,0.3435889520512444,1.3161113514939937,3.859930234085818,0.3666930267423505,3.0280627874772517,1.0774688349256312,3.249106449443941,6.936083649714146,6.255942708064592,0.2769931306387061,3.8495883404222124,1.4376899788412987,0.41753292079121795,1.4428406819908728,5.119418866267147,1.7309938508108815,5.589561155533588,1.8176306950811183,5.508267742316993,4.9,3.0,1.4,0.2
0,5.825668326122606,3.5026129319292068,5.76125842618162,5.066133059986804,2.835926617361578,1.6922095180014594,3.133421117353463,2.0066985401416355,0.17401004159704192,3.196577061600397,5.645928412473978,3.598669338951913,1.0311894931666012,0.3309978856280936,2.644809467649752,3.7532451082634273,4.2495023937956775,3.753711289502089,1.2931100154982098,1.5428651053287938,3.3091295337212,0.3506768840221156,0.8541640056505005,4.25065539945398,3.4397927466992213,1.0518618079079376,1.8689901845615928,5.270697101569032,5.925617982382003,5.440206446213332,0.40310939255591993,6.593625490602657,4.258147010552247,1.7367388031887248,6.689000775986765,1.2022297959592452,2.858757717212148,5.798906190062687,3.2354655464877347,1.6044712698524641,4.959985218585259,6.602076298801182,2.867964089709203,3.8097017253313727,3.764482646905271,3.8638713154600577,5.6375976567197466,6.525202184619596,5.325150441070777,3.1018634933291027,4.068294048560807,3.9816027628094512,5.176391127472781,5.461341627428574,0.8838660663643786,1.7752444441803943,3.659586586127,3.7793501541068886,1.489717515611628,4.3207159049967325,6.262311558787729,6.643358149762029,1.8246854949117988,4.605762716455562,0.8749759692991952,2.111616290539459,3.9151523277310303,3.0274383500302893,5.4001784788897815,2.192006945732891,4.772296485573786,4.886165303527977,3.078793437911027,0.45198120764156047,3.3980765946175198,4.154934736029953,3.096472125011084,6.1973044352768945,5.454184788787377,0.6475500217413067,0.9587637771739734,3.4620551686764154,5.7650353859796635,5.095675784838224,6.558672235323223,2.2400014340024055,5.792308754358584,4.195712819691784,3.1858593766227474,3.614318447833307,6.149067045341215,2.5086761789046697,2.282103652054472,1.247839794321543,2.131519753509725,4.157562718316232,2.024723692886127,4.7,3.2,1.3,0.2
0,6.996147049439019,0.6355764788517922,0.30554824334428776,2.545131549091346,3.958602773859073,5.967340889599851,6.117068084203338,3.5414158460232077,3.9918494748613407,6.808766522516438,6.797726176976744,3.565542320234525,1.759534475428503,2.9320716671012264,3.915760946560616,4.902358417476234,4.275646612756878,2.47747045514499,1.1065729817352865,6.18243421792321,4.906895811495953,1.8312629894108037,6.108864488267802,5.642778682617948,4.797547196272359,0.12921842959354612,1.046180024758476,0.3688270986619102,1.409677095843953,3.185262034400154,2.7095454096062785,0.11192253752861836,6.017127566724865,0.7708969382175035,4.433488532204115,1.0358037821689186,5.982162239035134,3.228738990027466,3.4176998700737373,4.5249878508553,5.942100391637913,6.520363502339436,3.8829675595676303,2.9496908807151208,3.1435108117185875,2.787438531747179,1.7882780272153898,6.821145663220554,5.58821751973998,3.1289333456747483,2.3072249141745114,3.930058465639993,5.141875514205105,4.296520193145549,1.4049102753903573,5.616027057932019,0.2778749971072699,5.017226615125083,2.4834469833181387,3.656049034238268,2.0628376801137396,3.824189379592667,4.09550358342724,1.4508635314154066,3.213637105616832,5.080572704360281,5.44328945068013,3.392306572629202,2.344555331782575,1.9743321711826067,5.295338211264253,5.548668465691244,2.773173719368954,2.937942209520395,1.0894701805327385,3.581384211858144,0.3688689248392316,4.876587631451291,2.292145321888804,4.994354155310452,6.3076904851376945,5.156749412092546,6.968563050004068,0.424198119842227,1.3335365224031626,5.219571441809509,4.977770546739315,5.923704212477952,1.5258167162392455,6.100131629756346,6.459029730235058,2.9279870024068835,2.618150023321173,1.7029226282648209,6.633821641052802,6.605026562153976,2.1670125510180225,4.6,3.1,1.5,0.2
0,0.6646460920860195,4.954460306329542,2.94031481237347,5.702961795698546,5.978084611142646,1.1143178785911854,5.2278561624954785,3.223696406726665,3.787969904651912,0.1580197374505607,4.588129654704699,0.8292048646174986,5.148951640311748,5.977124248734521,5.230491144120923,3.9109513859247134,6.480601572429168,3.6336055540111527,0.9278421434956411,1.1626493835969212,1.1932483970454204,1.4854499460502006,2.393249242850534,3.212777126202952,1.5375540000654442,2.311989925152103,6.782124378816286,2.323965417385199,6.156092075093153,4.248534115264931,5.3011574584724945,4.783233199433013,2.8458345310277515,2.6999074356871016,4.541692940058016,2.115609051871299,6.544693065992727,5.327517172433607,0.7359847695419471,1.6247947501518998,6.528917615387858,6.715430519084091,6.000826854897785,5.716239539017151,0.8155726887852335,3.011114665299032,5.461787162999258,6.037200394745922,3.0778260906861163,2.5748932148768735,5.754267319048201,6.047107819065033,4.689431936356873,4.327071555530171,1.216627045256224,2.4305794018564804,1.2296205117833208,0.4886771035499009,3.464304045031889,4.1174821219943905,1.0675889576075723,4.651593584303538,0.9863911021422603,2.5350021869811608,6.294296997693349,6.891169204320742,3.7423889480051806,1.1493751707665028,2.582623622254344,5.452308146352583,4.8235256587376405,1.3225834862299939,1.4923462556191969,1.2747805242290522,1.7133030444835535,4.951387547194811,4.114184517441349,1.6022354044124933,6.244482529834606,3.5665316967120786,5.853898646122553,1.9410706024246847,4.268317945811223,1.2400720334860342,5.727455749639287,0.508598362138734,5.851660708210025,4.990541577610633,2.572228149363943,6.257577333646636,1.956254460750296,0.8299558666979134,2.0449781810940926,6.345208371949064,1.4604503241295528,3.215873200215393,0.910631165000211,5.0,3.6,1.4,0.2
0,6.815882370802441,4.739602676882874,3.0195591589722905,4.198942286804478,4.53208883757426,5.176621280744221,3.801655738948801,3.8570200661989213,4.733820004269006,1.3290485836386128,2.3350708567548653,5.540990984666319,6.877045588766373,0.22405410882048468,3.2350943118716833,4.9769379108418486,2.0187061088646314,1.823945954072611,5.914615532719577,4.930855613067109,2.6827024125803884,3.5190075348783174,6.669923124972173,6.006080290909789,3.1765717369739095,1.1933877309224452,5.041233448580484,3.3253850257298567,1.4793820821912977,2.073267982023717,1.9243991054127023,5.388653006874882,6.543588560499565,6.543061234521968,4.708003707189241,4.183474476677624,4.423138930956952,0.7367953602097886,5.88225919172738,2.6431486472360293,1.1123009092145804,5.274863358962548,3.455746377434495,4.898910313740165,0.2505650957512978,2.4704053786215523,4.216693682649602,2.9091572209602994,6.347898909216999,6.13547886933536,4.153626721958934,6.524060705466318,0.24243166010272266,1.3947045187921807,2.755177363392667,6.372942460942003,3.572010340413254,5.541156021425297,6.366175362726862,4.24943459575125,3.8917407290571253,4.413965731247874,5.866329450789119,0.46140778683537464,1.6534692143749299,2.2116340768612686,2.3113741541729618,3.3821614919223673,1.4643335390846293,6.455910515975995,0.6229571240665646,4.6914349959546975,5.002970561990598,5.706765559642271,3.06342095627904,0.3561248001820333,1.848296642751126,4.272754680495208,2.8021590279046915,6.093240307341888,2.71426515955256,5.740377987362439,6.16069889732553,1.5756343607652228,3.700413372028235,4.893412765400389,5.78683497257508,6.5801814429027825,6.756118282434081,2.104139490254236,3.411564001278308,1.8697682226351666,3.091360976906013,0.7096104254757866,5.31278916645122,5.939528251806529,3.5852606903879427,5.4,3.9,1.7,0.4
0,6.061625730695077,1.6093407837261804,2.00685943882988,1.2062316994642595,6.108181912295783,2.772366846830117,3.7763363348899905,5.162525913077706,6.696073753951171,1.6076016014436547,5.69252077898183,4.523626930678063,1.156781308317112,2.7372533112848645,5.593687329397244,5.0039363225164974,0.362578518755606,6.596047434112582,5.65636767446244,5.024466422414554,4.231913061267022,4.801741947484512,2.5648015104495463,6.624642313763511,1.4340243016254717,6.297782396668722,0.9421101389444501,0.5741709250641515,0.3444011356339031,5.9899006644420085,6.1880704422032355,5.688329173681164,3.2142194039336367,6.411559254855616,6.767861990856205,6.434519406424757,4.098195854637374,0.23135434154994244,6.396901165711868,6.513117246327383,1.4610053537550824,0.42478766186728134,6.608008518522555,5.845038305996641,5.603652758632725,1.0999962009791004,1.1955959999907153,6.466731292925415,6.462085107277455,3.456219406538648,5.856549097664023,2.022535438296543,5.123210348793955,4.272980078043031,3.6705859763002398,1.808307148605328,4.20211528788565,1.5901103195105701,3.550435953309485,6.014025047951726,6.142584544408648,5.1224839452283275,2.845899842132487,3.1276922104345912,2.870040250326931,3.332225032672856,2.641661913157825,3.8796027215770197,3.7370472917237767,4.107100622150619,0.7675956547177909,6.480833304797326,4.7943504317117505,0.21800150081543002,2.571971765160339,2.8619168631836347,5.584473306659128,4.159074138567773,0.3892627553599409,1.7967389070239206,1.9895317146252525,0.9601888123365351,2.624782294045928,6.599471474359692,4.301481783527099,4.539698822351268,0.8372515704226708,5.947869853126206,4.198195314394573,6.137732380108225,2.3384615167949554,1.926783295007151,5.415524402458263,6.966167767431963,2.598195370423045,0.15847940978786138,1.5013354777978052,4.6,3.4,1.4,0.3
0,2.7769316550143017,0.14052818367818673,5.539189684097891,3.036974998457745,6.857437180667311,3.8524272777192206,1.3217416130246185,0.5112241799375934,0.8215932068927544,2.5374088084856576,3.5719601528502087,2.9612694146671696,5.280257750588755,4.276892271290313,0.4756293556078738,0.35869033167936204,0.5725941420866546,6.710010160837655,5.290887777437001,1.8947541005450756,4.672456966410091,2.9321702488418806,2.6138620917293522,2.8574492144582297,4.184657222817686,5.138094689964337,3.3740680294373058,3.9599461542014667,0.2611499561051942,2.2498434896345225,6.274289888490815,3.0894379307624984,6.451057587616303,6.41831550170928,0.7059129022778168,4.4756836298648945,1.2626313142470147,1.3750155001866837,4.793315286159803,3.2653296124178524,6.591893803553935,6.355086856634525,4.834215902430034,6.714021684710073,1.9438107333175125,3.7267537034283347,2.1380598229221395,3.058476439809881,6.286752593336336,3.9859088652636383,0.3606790810896072,4.344365849055058,0.1006830395574801,0.7665188428682802,0.41155416690497715,4.47148266809556,0.45058323098666064,4.009371568073184,5.0377170202753065,6.9619323862952145,3.9215055245211223,3.0422538474384804,1.5290422415839904,2.6717189430927135,4.403592119612762,3.8361194069116613,3.1928676732497645,2.2398143004037854,5.702143524053999,6.327773906887856,1.8810914348404062,0.18911136730706574,1.8131092012245367,3.0813551895204245,6.030628959598458,4.865647932730275,2.731462700624791,5.524917906597291,6.596626949095044,4.751708511977346,1.6869990419188252,6.397272006602189,6.281590349919211,5.250335073973826,6.133132044173044,0.15530830210311403,2.488788677548006,5.588691620647912,0.44714142923681466,0.383647607424101,4.397744548222294,4.781772623864389,4.86168099592861,4.7222217648281815,0.8306647275898383,1.584020302111648,5.868086181160219,5.0,3.4,1.5,0.2
0,2.8228687141437088,6.367090080858223,5.353332522069313,4.357963112792128,3.8614492663382842,6.484751525030237,1.8296858036891834,1.9065138305703724,2.3247858309061904,2.376840421933466,2.501221832003589,5.602259588894594,4.485110472674544,0.34495468159394743,2.893098463617389,3.156452307197322,1.5896225459656483,4.839676519617684,2.8930132035837035,2.3915743891337193,2.8606248856221437,3.072213249841228,0.7546564011733338,4.057438270826555,2.941321512753665,1.0374696769048937,4.0847438933655,1.8339039746736359,6.7367546398494715,0.3927641880485585,6.888950776480748,2.6139859016781273,0.3004493984941597,1.424590924498006,5.1136381273056495,1.8331074369868967,4.608516651897079,2.311807809434054,3.05714913613877,3.261860166102014,1.5536732053133369,5.03419152059367,0.7049732240484118,6.691467722048905,1.8869889632327503,6.533754033715877,0.15487508037571698,3.236569458578105,6.0130806524448275,5.390494310168935,0.40376448391518915,4.570343954311201,1.0417883475204797,2.8766953649211637,1.4760469490145327,6.884882813599692,1.1928580266223319,3.4568158435986227,4.5166780667816395,0.417972914162421,0.793556617224277,2.2504673718797283,5.094476002269717,2.8271258536480253,5.286344229841548,6.780636665112516,6.402840139412246,1.4781037155234606,4.449854780879701,5.385079717493404,0.5903777191676659,0.8968080505229558,3.9194497352018427,4.486390172925243,1.7228414996697312,4.500798710256739,2.9034351199709043,6.428665219065898,4.1255966286709445,4.324737642884091,1.4461715519622562,6.541430493008811,2.087599514517386,3.1405118551427007,6.808799210650165,6.809813472248901,1.8242359884328938,6.467884209360973,1.3923476913390467,1.4208053689084617,5.374390181022501,2.762372505770019,1.0363969676886957,5.8279653343561835,5.386956158186731,6.1760908078615,1.0615981228308795,4.4,2.9,1.4,0.2
0,6.0726522634281705,6.103064230346166,6.103162687680977,4.253019568216273,4.035789853322384,2.911499935047528,6.995750059584631,2.80188818904154,3.416077394494722,5.614090577896279,2.293621140284967,1.6827057493148436,0.1311724727267036,2.42454441657978,0.8149587373702143,2.185755314759047,4.982178819079174,4.619772786052422,6.586478569090135,1.0302903777953714,6.283985171327784,4.582423899866195,4.170833436693484,4.334653636919538,4.1973165975083075,3.1134270098074945,4.638100455162982,0.24992692762412555,1.312048623376331,4.688202462071495,3.7351890266399344,1.4217096972957968,4.249821614388201,3.7508990696863385,1.3540883697664117,4.823791450628857,6.850948243738188,3.0683998193484827,3.8184453093321036,5.972333281624562,1.096942978857174,3.560616133285564,4.562972074905561,6.088157806575389,4.01071659056655,0.36022979669627075,5.078659504415542,2.1331189647533852,0.1658365682288954,6.623433882074768,1.0737021995844362,3.1234580838857893,6.662089377992124,1.0645127938817789,6.598346979759055,6.160882690677191,4.512520578472229,0.908204582007004,5.124191728430987,1.035050507751676,0.9261150591786146,1.0304292651186262,6.3424229056575285,1.1235374433678211,2.3696991650041945,3.4655429310687564,0.8587048925270758,3.5706876044529725,3.724514087156211,2.225890816493532,1.4616782198243614,1.9611900497926864,3.8642268628130885,6.305926002193829,6.968778180364545,4.7244019006718565,6.621106962527928,5.099091963490097,2.8746778124653827,4.760744382278608,6.582664492881016,2.177830445587156,6.292213578127016,6.856122519104613,4.107757744308857,6.529349952945194,0.3460040394240388,2.77935942929411,0.8681165668015022,3.846990408101779,4.200814025176083,5.032118647092099,1.8398113035395016,4.3649786330625675,1.6648838370622951,1.8985617156402943,5.271934723398036,4.9,3.1,1.5,0.1
